Reactants,Products
C[C@H](Nc1cncc(-n2cnc3cc(NC(=O)c4cccnc4)ccc32)n1)c1ccccc1,C[C@H](Nc1cncc(-n2cnc3cc(NCc4cccnc4)ccc32)n1)c1ccccc1
COc1cccc(C)c1C(C)(C)O,COc1cccc(C)c1C(C)C
COC(=O)CCSCc1ccc(-c2oncc2C(=O)OC(C)(C)C)cc1,COC(=O)CCSCc1ccc(-c2oncc2C(=O)O)cc1
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)O.Nc1nc2c(s1)CC(N)CC2,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC1CCc2nc(N)sc2C1
CC(=O)OCC1OC(n2c(=O)sc3cnc(NC=O)nc32)C(OC(=O)OC(C)C)C1OC(C)=O,CC(=O)OCC1OC(n2c(=O)sc3cnc(N)nc32)C(OC(=O)OC(C)C)C1OC(C)=O
COc1ccc2c(c1)CCN(C1CCN(C(=O)O[C@H](Cc3cc(C)c(OCc4ccccc4)c(C)c3)C(=O)O)CC1)C(=O)N2,COc1ccc2c(c1)CCN(C1CCN(C(=O)O[C@H](Cc3cc(C)c(O)c(C)c3)C(=O)O)CC1)C(=O)N2
CCc1c(O)cc(O)c(C(=O)c2ccc(OC)cc2)c1CC(=O)OC,CCc1c(O)cc(O)c(C(=O)c2ccc(OC)cc2)c1CC(=O)O
COC(=O)C1Cc2ccc(O)cc2C(CC2CCCC2)=N1,COC(=O)C1Cc2ccc(O)cc2C(CC2CCCC2)N1
CCOC(=O)C(C)(Cc1ccc(OCCC2CN(Cc3ccc4ccccc4c3)C(=O)N2Cc2ccc(OC)cc2)cc1)Oc1ccccc1,CCOC(=O)C(C)(Cc1ccc(OCCC2CN(Cc3ccc4ccccc4c3)C(=O)N2)cc1)Oc1ccccc1
CCCc1nc2ccc(OCC(N)=O)cc2c(-c2ccccc2)c1C#N,CCCc1nc2ccc(OCC(N)=O)cc2c(-c2ccccc2)c1CN
CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1C(C(=O)Nc1ccccc1O)c1cnc(C)cc1C,CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC)c1cnc(C)cc1C
COc1ccc(-c2c(C)c(C(=O)c3ccc(N)c(OC)c3)n3cc(NC(=O)OC(C)(C)C)ccc23)cc1,COc1ccc(-c2c(C)c(C(=O)c3ccc(N)c(OC)c3)n3cc(N)ccc23)cc1
COC(=O)CCC(NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)OC(C)(C)C,COC(=O)CCC(NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)O
COC(=O)CCCCCCC(=O)c1cc(C)ccc1OC,COC(=O)CCCCCCC(=O)c1cc(C)ccc1O
COc1cc2c(Oc3ccc(C)nc3-c3nccs3)ccnc2cc1OCc1ccccc1,COc1cc2c(Oc3ccc(C)nc3-c3nccs3)ccnc2cc1O
Cn1cc2ccc(NC(=O)c3ccccc3NCc3ccnc(NC(=O)N4CCC(=O)CC4)c3)cc2n1,Cn1cc2ccc(NC(=O)c3ccccc3NCc3ccnc(NC(=O)N4CCC(O)CC4)c3)cc2n1
CCOC(=O)C1(CO)CCC1,CCOC(=O)C1(C=O)CCC1
CCOC(=O)c1cc2cc(OCc3ccccc3)ccc2n1CCCNC(=O)OC(C)(C)C,CCOC(=O)c1cc2cc(OCc3ccccc3)ccc2n1CCCN
Cc1cc(C[C@@H](OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(N3CCC(C(=O)O)CC3)CC2)cc(C)c1OCc1ccccc1,Cc1cc(C[C@@H](OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(N3CCC(C(=O)O)CC3)CC2)cc(C)c1O
CCCCCc1c(-c2ccccc2)n(Cc2ccccc2)c2ccc(-c3ccc(OCC#N)cc3)cc12.[N-]=[N+]=[N-],CCCCCc1c(-c2ccccc2)n(Cc2ccccc2)c2ccc(-c3ccc(OCc4nnn[nH]4)cc3)cc12
CCCN(C)C(=O)c1cc(OC(C)C)cc(C(=O)OCC)c1,CCCN(C)C(=O)c1cc(OC(C)C)cc(C(=O)O)c1
CS(=O)(=O)c1ccc(-c2sc3cc(OCc4ccccc4)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,CS(=O)(=O)c1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1
Cc1cc(COc2ccc(S(=O)(=O)N[C@@H]3CCOC[C@]3(C)C(=O)NOC(C)(C)C)cc2)c2ccccc2n1,Cc1cc(COc2ccc(S(=O)(=O)N[C@@H]3CCOC[C@]3(C)C(=O)NO)cc2)c2ccccc2n1
CCOC(=O)C1CSC(C2CCN(C(=O)OC(C)(C)C)CC2)=N1,CCOC(=O)c1csc(C2CCN(C(=O)OC(C)(C)C)CC2)n1
CNCc1ccccc1.O=C(O)c1cc2cc(C(=O)N3CCN(C4CCCC4)CC3)ccc2[nH]1,CN(Cc1ccccc1)C(=O)c1cc2cc(C(=O)N3CCN(C4CCCC4)CC3)ccc2[nH]1
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)NNCc1ccccc1)C(=O)OCC,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)NNCc1ccccc1)C(=O)O
O=C(O)c1ccc(C2CCCc3cncn32)cc1,O=C(O)C1CCC(C2CCCc3cncn32)CC1
CCOc1cc(C(Nc2ccc(C(=N)NC(=O)OCc3ccccc3)cc2)C(=O)OC)ccc1OC(C)C,CCOc1cc(C(Nc2ccc(C(=N)NC(=O)OCc3ccccc3)cc2)C(=O)O)ccc1OC(C)C
Cc1cc(C)n2nc(CC3=C(O)CC(CCc4ccc([C@@H](C)NC(=O)OC(C)(C)C)cc4)(C4CCCC4)OC3=O)nc2n1,Cc1cc(C)n2nc(CC3=C(O)CC(CCc4ccc([C@@H](C)N)cc4)(C4CCCC4)OC3=O)nc2n1
Cc1ccnc(C)c1CO,Cc1ccnc(C)c1C=O
CCCCCCCNC(=O)N(C)c1nc(-c2ccc(C[C@H](OCC)C(=O)OC)cc2)n(C)n1,CCCCCCCNC(=O)N(C)c1nc(-c2ccc(C[C@H](OCC)C(=O)O)cc2)n(C)n1
CCCCCCCCCCCCCCCCc1ncnc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])n1,CCCCCCCCCCCCCCCCc1ncnc(Oc2ccc(N)cc2N)n1
CC(C)(C)OC(=O)CNC(=O)C1=C(O)C(C)(C)c2cc(/C=C/c3ccccc3)ccc2C1=O,CC(C)(C)OC(=O)CNC(=O)C1=C(O)C(C)(C)c2cc(CCc3ccccc3)ccc2C1=O
CCOCc1nc2c(N)nc3cc(-c4ccccc4)cnc3c2n1CCCON=C(C)C,CCOCc1nc2c(N)nc3cc(-c4ccccc4)cnc3c2n1CCCONC(C)C
CCS(=O)(=O)Nc1ccc(Oc2c(-c3ccccc3)c(C)cc3cc(OC)ccc23)cc1,CCS(=O)(=O)Nc1ccc(Oc2c(-c3ccccc3)c(C)cc3cc(O)ccc23)cc1
CCCCc1cc(-c2ccc(Cn3ccnc3)cc2)c(S(=O)(=O)NC(C)(C)C)s1,CCCCc1cc(-c2ccc(Cn3ccnc3)cc2)c(S(N)(=O)=O)s1
CC(C)Cc1cc(-c2ccc(Cn3ncnn3)cc2)c(S(=O)(=O)NC(C)(C)C)s1,CC(C)Cc1cc(-c2ccc(Cn3ncnn3)cc2)c(S(N)(=O)=O)s1
COCCOc1cc(NS(=O)(=O)c2ccccn2)c2[nH]c(C(=O)NCC(SCc3ccccc3)C(OC)OC)cc2c1,COCCOc1cc(NS(=O)(=O)c2ccccn2)c2[nH]c(C(=O)NCC(C=O)SCc3ccccc3)cc2c1
COCCOc1cc(N(C)S(=O)(=O)c2nccn2C)c2[nH]c(C3=NCC(C(OC)OC)S3)cc2c1,COCCOc1cc(N(C)S(=O)(=O)c2nccn2C)c2[nH]c(C3=NCC(CO)S3)cc2c1
COC(OC)C(CNC(=O)c1cc2cc(OCCCS(C)(=O)=O)cc(N(C)S(=O)(=O)c3ccccn3)c2[nH]1)SCc1ccccc1,COC(OC)C1CN=C(c2cc3cc(OCCCS(C)(=O)=O)cc(N(C)S(=O)(=O)c4ccccn4)c3[nH]2)S1
C=CCCCCN(C)C(=O)C1CC(Oc2nc(-c3ccc(OC)cc3)nc3c(C)c(OC)ccc23)CC1C(=O)NC1(C(=O)OCC)CC1C=C,CCOC(=O)C12CC1C=CCCCCN(C)C(=O)C1CC(Oc3nc(-c4ccc(OC)cc4)nc4c(C)c(OC)ccc34)CC1C(=O)N2
CC(C)(C)OC(=O)N1CCC[C@@H]1C(N)=O,CC(C)(C)OC(=O)N1CCC[C@@H]1C#N
COCCCN1CCOc2ccc(CO[C@H]3CN(S(=O)(=O)c4ccc(C)cc4)[C@H](CC(C)(C)C(=O)OC)C[C@@H]3c3ccc(OC)cc3)cc21,COCCCN1CCOc2ccc(CO[C@H]3CN(S(=O)(=O)c4ccc(C)cc4)[C@H](CC(C)(C)C(=O)O)C[C@@H]3c3ccc(OC)cc3)cc21
COC(=O)c1ccc(C)c(-n2cnc3ccc(N4CCN(CC5CC5)CC4)cc3c2=O)c1,Cc1ccc(C(=O)O)cc1-n1cnc2ccc(N3CCN(CC4CC4)CC3)cc2c1=O
Cc1cc(C[C@@H](OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(N3CCN(C)CC3)CC2)cc2cnn(C(=O)OC(C)(C)C)c12,Cc1cc(C[C@@H](OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(N3CCN(C)CC3)CC2)cc2cn[nH]c12
O=Cc1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4cc(C=O)ccc43)cc2)cc1,OCc1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4cc(CO)ccc43)cc2)cc1
O=C1N(C(c2ccccc2)c2ccccc2)c2ccccc2C1(CO)c1cc2c(cc1O)OCO2,O=C1N(C(c2ccccc2)c2ccccc2)c2ccccc2C12COc1cc3c(cc12)OCO3
CCNC(=O)c1noc(-c2cc(CC(C)C)c(OCc3ccccc3)cc2OCc2ccccc2)c1-c1ccc(CN2CCOCC2)cc1,CCNC(=O)c1noc(-c2cc(CC(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1
CC(C)Nc1nc(-c2cccc(C(=O)NCCc3ccccc3)c2)cn2c(=O)n(C(C)(C)C)nc12,CC(C)Nc1nc(-c2cccc(C(=O)NCCc3ccccc3)c2)cn2c(=O)[nH]nc12
O=C1[C@@H](c2c[nH]c3ccccc23)[C@H](c2cn3c4c(cccc24)CCC3)C(=O)N1COP(=O)(OCc1ccccc1)OCc1ccccc1,O=C1[C@@H](c2c[nH]c3ccccc23)[C@H](c2cn3c4c(cccc24)CCC3)C(=O)N1COP(=O)(O)O
CN1c2ccccc2S(=O)(=O)c2ccc(C(CC3CCOCC3)C(=O)O)cc21.Nc1nccs1,CN1c2ccccc2S(=O)(=O)c2ccc(C(CC3CCOCC3)C(=O)Nc3nccs3)cc21
COc1cccc(CCc2cc(NC(=O)c3ccc(N4CCN(S(C)(=O)=O)CC4)cc3)n(C(C)(C)C)n2)c1,COc1cccc(CCc2cc(NC(=O)c3ccc(N4CCN(S(C)(=O)=O)CC4)cc3)n[nH]2)c1
CC(C)(C)CO[C@H]1CN(C(=O)OC(C)(C)C)[C@@H](CO)CO1,CC(C)(C)CO[C@H]1CN(C(=O)OC(C)(C)C)[C@@H](C=O)CO1
COc1c(NS(C)(=O)=O)cc(C(C)(C)C)cc1N1C(=O)C=C(c2ccc(OCCN3CCOCC3)c3ccccc23)C1=O,COc1c(NS(C)(=O)=O)cc(C(C)(C)C)cc1N1C(=O)CC(c2ccc(OCCN3CCOCC3)c3ccccc23)C1=O
CCCCOc1nc(N)c2nc(O)n(Cc3cccc(C(=O)OCCOCc4ccccc4)c3)c2n1,CCCCOc1nc(N)c2nc(O)n(Cc3cccc(C(=O)OCCO)c3)c2n1
CCCCOc1nc(N)c2nc(O)n(Cc3cccc(C(=O)OC)c3)c2n1,CCCCOc1nc(N)c2nc(O)n(Cc3cccc(C(=O)O)c3)c2n1
COCCCC[C@@](O)(c1ccccc1)[C@@H]1CCCN(C(=O)N[C@H](CN=[N+]=[N-])Cc2ccccc2)C1,COCCCC[C@@](O)(c1ccccc1)[C@@H]1CCCN(C(=O)N[C@H](CN)Cc2ccccc2)C1
COCCCC[C@@](O)(c1ccccc1Oc1ccccc1)[C@@H]1CCCN(C(=O)OC(C)(C)C)C1,COCCCC[C@@](O)(c1ccccc1Oc1ccccc1)[C@@H]1CCCNC1
CCCc1ccc2c(Nc3cc(C)ccc3Sc3ccccc3NC(C)=O)ccnc2n1,CCCc1ccc2c(Nc3cc(C)ccc3Sc3ccccc3N)ccnc2n1
CC(C)CCC#N.NO,CC(C)CCC(=N)NO
Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(CO)cc1,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(C=O)cc1
CCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1)[C@@H](C)C=NO,CCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1)[C@@H](C)CN
CCOC(=O)C[C@H]1CC[C@H](CN(CC)c2cccnc2C=O)CC1,CCOC(=O)C[C@H]1CC[C@H](CN(CC)c2cccnc2CO)CC1
CC(C)(C)OC(=O)N1C[C@H](O)C[C@H]1C(N)=O,CC(C)(C)OC(=O)N1C[C@H](O)C[C@H]1C#N
COc1cc2c(nc1OC)c(-c1cc3c(CNCc4ccc(N5CCN(C)CC5)cc4)ccnc3n1S(=O)(=O)c1ccc(C)cc1)cn2C,COc1cc2c(nc1OC)c(-c1cc3c(CNCc4ccc(N5CCN(C)CC5)cc4)ccnc3[nH]1)cn2C
COCCCOc1ccccc1C(=O)NC[C@@H](C[C@H](NC(=O)OC(C)(C)C)[C@@H]1CO1)C(C)C.[N-]=[N+]=[N-],COCCCOc1ccccc1C(=O)NC[C@@H](C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)CN=[N+]=[N-])C(C)C
CCNC(=O)c1ccc(-n2nnc(C(=O)NC3CC3)c2CCOCc2ccccc2)cc1,CCNC(=O)c1ccc(-n2nnc(C(=O)NC3CC3)c2CCO)cc1
CCCc1nc(C)n(-c2ccc(OC3CCC(O)C(C)(C)C3)cc2)c(=O)c1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,CCCc1nc(C)n(-c2ccc(OC3CCC(=O)C(C)(C)C3)cc2)c(=O)c1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1
CCCc1nc(C)c(-c2ccc(OCC3CC3)cc2)c(=O)n1Cc1ccc(-c2ccccc2C#N)cc1.NO.O=C([O-])O,CCCc1nc(C)c(-c2ccc(OCC3CC3)cc2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1
COCCCOc1cc(C(=O)N(C[C@@H]2CN(C(=O)OC(C)(C)C)C[C@H]2CNC(=O)C(C)(C)c2ccccc2)C(C)C)ccc1OC,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2CNC(=O)C(C)(C)c2ccccc2)C(C)C)ccc1OC
CCSc1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)OC)cc1,CCSc1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1
CCOC(=O)CC(=O)OCC.OC1CCCc2nc(SCc3cccc(Oc4ccccc4)c3)sc21,CCOC(=O)C(C(=O)OCC)C1CCCc2nc(SCc3cccc(Oc4ccccc4)c3)sc21
COC(=O)CC1COc2cc(OCc3cccc(-c4ccc(OC5CCCCO5)cc4C)c3)ccc21,COC(=O)CC1COc2cc(OCc3cccc(-c4ccc(O)cc4C)c3)ccc21
CC(C)(C)OC(=O)N[C@@](C)(CO)CCc1ccc(O)c([N+](=O)[O-])c1,CC(C)(C)OC(=O)N[C@@](C)(CO)CCc1ccc(O)c(N)c1
COC(=O)Cn1nnnc1/C=C1\CN(C(c2ccccc2)(c2ccccc2)c2ccccc2)CCC1=O,COC(=O)Cn1nnnc1/C=C1\CN(C(c2ccccc2)(c2ccccc2)c2ccccc2)CCC1O
CC(C)(C)OC(=O)N1C[C@H](NC(=O)OCc2ccccc2)C(O)(CCCO)C1,CC(C)(C)OC(=O)N1C[C@H](NC(=O)OCc2ccccc2)C2(CCCO2)C1
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)(C)C,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@@H](N)Cc1ccccc1)C(C)(C)C
CCc1cccc(NC(=O)Nc2ccc(-c3cc(C(C)(C)C)nc4[nH]nc(N)c34)cc2)c1,CCc1cccc(NC(=O)Nc2ccc(-c3cc(C(C)(C)C)nc4[nH]ncc34)cc2)c1
CC(C)(O)c1cc(CO)no1,CC(C)(O)c1cc(C=O)no1
CC(C)CN(Cc1ccc2c(c1)C(OC1CCCCO1)CCCC2)C(=O)C1CN(C(=O)OC(C)(C)C)CCO1,CC(C)CN(Cc1ccc2c(c1)C(O)CCCC2)C(=O)C1CN(C(=O)OC(C)(C)C)CCO1
CC(C)COc1cccc2[nH]c(C(=O)NC3CCN(CC4CCCN5CCCCC45)CC3)cc12,CC(C)COc1cccc2[nH]c(C(=O)NC3CCN(CC4CCCN(C)C4)CC3)cc12
CCOC(=O)CCOCC(N)(COCCC(=O)OCC)COCCC(=O)OCC.O=C(O)CCNC(=O)OCc1ccccc1,CCOC(=O)CCOCC(COCCC(=O)OCC)(COCCC(=O)OCC)NC(=O)CCNC(=O)OCc1ccccc1
CCCCCCCNC(=O)N(C)c1cccc(-c2ccc(CCC(=O)OC)cc2OCCOC)c1,CCCCCCCNC(=O)N(C)c1cccc(-c2ccc(CCC(=O)O)cc2OCCOC)c1
CCCCCCCNC(=O)N(C)c1cccc(-c2ccc(CCC(=O)OC)cc2OCCC(C)C)c1,CCCCCCCNC(=O)N(C)c1cccc(-c2ccc(CCC(=O)O)cc2OCCC(C)C)c1
COCCCc1cn(C)c2ccc(CC(CC(NC(=O)OC(C)(C)C)C(O)CN=[N+]=[N-])C(C)C)cc12,COCCCc1cn(C)c2ccc(CC(CC(NC(=O)OC(C)(C)C)C(O)CN)C(C)C)cc12
CCNC(CC)CCOc1ccc(-c2ccc(C(=O)OCC)cc2)cc1-c1ccc2c(c1)C(C)(C)CCC2(C)C,CCNC(CC)CCOc1ccc(-c2ccc(C(=O)O)cc2)cc1-c1ccc2c(c1)C(C)(C)CCC2(C)C
CCCCS(=O)(=O)Oc1ccc(CCCc2ccc(CCC(=O)OC)c(OCc3cccc(OC)c3)c2)cc1OC,CCCCS(=O)(=O)Oc1ccc(CCCc2ccc(CCC(=O)O)c(OCc3cccc(OC)c3)c2)cc1OC
CCCNn1c(=O)c(C2=NS(=O)(=O)c3cc(OCc4ccccc4)ccc3N2)c(O)c2ccccc21,CCCNn1c(=O)c(C2=NS(=O)(=O)c3cc(O)ccc3N2)c(O)c2ccccc21
CCc1ccc(OCCCOc2ccc3c(c2)CC[C@H]3CC(=O)OC)c(C)n1,CCc1ccc(OCCCOc2ccc3c(c2)CC[C@H]3CC(=O)O)c(C)n1
CC(C)(C)C(=O)NC1=NN(C(=O)C(C)(C)C)C(CNS(=O)(=O)CCCN=[N+]=[N-])(c2ccccc2)S1,CC(C)(C)C(=O)NC1=NN(C(=O)C(C)(C)C)C(CNS(=O)(=O)CCCN)(c2ccccc2)S1
COC(=O)Nc1ccc(Sc2ccc(C(=O)OC)cc2[N+](=O)[O-])cc1,COC(=O)Nc1ccc(Sc2ccc(C(=O)OC)cc2N)cc1
CCC(C)(NC(=O)c1ccc2ccccc2c1OCc1ccc(OC)nc1)C(=O)OC,CCC(C)(NC(=O)c1ccc2ccccc2c1OCc1ccc(OC)nc1)C(=O)O
CCCN(CCC)CCC[C@@H](C(=O)OCC)N(C)Cc1ccc(CN(Cc2ncc[nH]2)Cc2nccn2C)cc1,CCCN(CCC)CCC[C@@H](C(=O)O)N(C)Cc1ccc(CN(Cc2ncc[nH]2)Cc2nccn2C)cc1
CCCN(CCC)CCCCN(C)Cc1ccc(CN(Cc2ncc[nH]2)Cc2nccn2C)cc1C(=O)OCC,CCCN(CCC)CCCCN(C)Cc1ccc(CN(Cc2ncc[nH]2)Cc2nccn2C)cc1C(=O)O
COc1ccc2c(c1)C1CN(Cc3ccccc3)CC1C2=O,COc1ccc2c(c1)C1CN(Cc3ccccc3)CC1C2O
CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccc(-c2ccc(CC(=O)OC)cc2)c(C)c1,CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccc(-c2ccc(CC(=O)O)cc2)c(C)c1
CCC(CC)(c1ccc(/C=C/C2(O)CCOCC2)c(C)c1)c1ccc(-c2cncc(CC(=O)OC)c2)c(C)c1,CCC(CC)(c1ccc(/C=C/C2(O)CCOCC2)c(C)c1)c1ccc(-c2cncc(CC(=O)O)c2)c(C)c1
CCC(CC)(c1ccc(C#CC2(O)CCSCC2)c(C)c1)c1ccc(-c2ccc(CC(=O)OC)cc2)c(C)c1,CCC(CC)(c1ccc(C#CC2(O)CCSCC2)c(C)c1)c1ccc(-c2ccc(CC(=O)O)cc2)c(C)c1
CCC(O)(CC)CCc1ccc(C(CC)(CC)c2ccc(-c3cncc(CC(=O)OC)c3)cc2)cc1C,CCC(O)(CC)CCc1ccc(C(CC)(CC)c2ccc(-c3cncc(CC(=O)O)c3)cc2)cc1C
CCC(O)(/C=C/c1ccc(C(CC)(CC)c2ccc(-c3cc(CC(=O)OC)cc(OC)c3O)c(C)c2)cc1C)CC,CCC(O)(/C=C/c1ccc(C(CC)(CC)c2ccc(-c3cc(CC(=O)O)cc(OC)c3O)c(C)c2)cc1C)CC
CCC(Oc1ccc(C(CC)(CC)c2ccc3cc(C(=O)OC)ccc3c2)cc1C)C(O)C(C)(C)C,CCC(Oc1ccc(C(CC)(CC)c2ccc3cc(C(=O)O)ccc3c2)cc1C)C(O)C(C)(C)C
CCCc1cc(C(=O)OCC)nn1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,CCCc1cc(C(=O)O)nn1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
CCOC(=O)Cc1ccc(Oc2ccc3c(cc(C)n3C)c2[N+](=O)[O-])c(OC)c1,CCOC(=O)Cc1ccc(Oc2ccc3c(cc(C)n3C)c2N)c(OC)c1
CCc1cccn2c(-c3nc(N[C@@H](C)c4ccc(C(O)C5CCN(C(=O)OCc6ccccc6)CC5)cc4)ncc3C#N)cnc12,CCc1cccn2c(-c3nc(N[C@@H](C)c4ccc(C(O)C5CCNCC5)cc4)ncc3C#N)cnc12
O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ncnc3c2cnn3C2CCCCO2)cc1,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ncnc3[nH]ncc23)cc1
CCN(CC)C1CCN(C(=O)c2c(C)nn(-c3cccc(C#CC(C)C)c3)c2C)C1,CCN(CC)C1CCN(C(=O)c2c(C)nn(-c3cccc(CCC(C)C)c3)c2C)C1
COC(=O)c1ccc2c(C3CCCCC3)c3n(c2c1)CCOc1cc(O)ccc1-3.Cc1ccc(S(=O)(=O)OC2CCCN(C(=O)OC(C)(C)C)C2)cc1,COC(=O)c1ccc2c(C3CCCCC3)c3n(c2c1)CCOc1cc(OC2CCCN(C(=O)OC(C)(C)C)C2)ccc1-3
CCOC(=O)c1c(-c2ccccc2C(C)C)c2cc(OCCCCN3CCOCC3)ccc2n1CCCOc1cccc2ccccc12,CC(C)c1ccccc1-c1c(C(=O)O)n(CCCOc2cccc3ccccc23)c2ccc(OCCCCN3CCOCC3)cc12
CO[PH](=O)CCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2NC(=O)OC(C)(C)C)cc1,CO[PH](=O)CCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)O)CC5C=CCCCCCCC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)O)CC5C=CCCCCCCC(=O)N4C3)cc(-c3nccs3)nc2c1
CCS(=O)(=O)c1ccc(Oc2cc3[nH]c(-c4ccccn4)nc3cc2C(O)CCCO)cc1,CCS(=O)(=O)c1ccc(Oc2cc3[nH]c(-c4ccccn4)nc3cc2C2CCCO2)cc1
CC12CCC3c4ccc(O)cc4CCC3C1CC(=Cc1ccccc1)C2=O,CC12CCC3c4ccc(O)cc4CCC3C1CC(=Cc1ccccc1)C2O
CO[C@H]1Cc2ccccc2[C@H]1Nc1cc(O[C@H]2C[C@H](O)[C@H](CN(C(=O)OC(C)(C)C)S(N)(=O)=O)C2)ncn1,CO[C@H]1Cc2ccccc2[C@H]1Nc1cc(O[C@H]2C[C@H](O)[C@H](CNS(N)(=O)=O)C2)ncn1
CCCCOc1nc(N)c2[nH]c(=O)n(CCCCN(CCN3CCOCC3)Cc3cccc(CC(=O)OC)c3)c2n1,CCCCOc1nc(N)c2[nH]c(=O)n(CCCCN(CCN3CCOCC3)Cc3cccc(CC(=O)O)c3)c2n1
CC(C)(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)OCC1(C)COC1,CC(C)(C)C[C@H](NC(=O)OCc1ccccc1)C12OCC(C)(CO1)CO2
CCOC(OCC)c1ccc(C2Nc3cccc(C(=O)OC)c3C(=O)C2c2ccc(C(=O)N3CCN(C(=O)C4CC4)CC3)cc2)cc1.NN.O,CCOC(OCC)c1ccc(C2Nc3cccc4c(=O)[nH]nc(c34)C2c2ccc(C(=O)N3CCN(C(=O)C4CC4)CC3)cc2)cc1
COC[C@H](C)Oc1cc(Oc2ccc(S(C)(=O)=O)nc2)cc(-c2ccc(C(=O)O)[nH]2)c1.C[C@@H](N)CO,COC[C@H](C)Oc1cc(Oc2ccc(S(C)(=O)=O)nc2)cc(-c2ccc(C(=O)N[C@H](C)CO)[nH]2)c1
COC[C@H](C)Oc1cc(Oc2ccc(S(C)(=O)=O)nc2)cc(-c2ccc(C(=O)N[C@@H](CO)C(=O)OC)[nH]2)c1,COC[C@H](C)Oc1cc(Oc2ccc(S(C)(=O)=O)nc2)cc(-c2ccc(C3=N[C@H](C(=O)OC)CO3)[nH]2)c1
COC[C@@H]1CCCN1C(=O)CCC(NC(=O)OC(C)(C)C)C(=O)OC,COC[C@@H]1CCCN1C(=O)CCC(NC(=O)OC(C)(C)C)C(=O)O
CN(C(=O)c1ccccc1)c1ccc(OCCc2csc(SC(C)(C)C(=O)OC(C)(C)C)n2)cc1,CN(C(=O)c1ccccc1)c1ccc(OCCc2csc(SC(C)(C)C(=O)O)n2)cc1
